t_epoch,t_rel,PV,MV_pct,crL
1785721410.2,201.5,30.200000000000003,100.0,2
1785721412.5,203.8,30.3,100.0,2
1785721414.9,206.2,30.3,100.0,2
1785721417.2,208.5,30.3,100.0,2
1785721419.5,210.8,30.400000000000002,100.0,2
1785721421.9,213.2,30.400000000000002,100.0,2
1785721424.2,215.5,30.400000000000002,100.0,2
1785721426.5,217.8,30.6,100.0,2
1785721428.9,220.2,30.6,100.0,2
1785721431.2,222.5,30.700000000000003,100.0,2
1785721433.5,224.8,30.6,100.0,2
1785721435.8,227.1,30.700000000000003,100.0,2
1785721438.2,229.5,30.700000000000003,100.0,2
1785721440.5,231.8,30.900000000000002,100.0,2
1785721442.8,234.1,30.8,100.0,2
1785721445.2,236.5,30.8,100.0,2
1785721447.5,238.8,30.900000000000002,100.0,2
1785721449.9,241.2,30.900000000000002,100.0,2
1785721452.2,243.5,31.0,100.0,2
1785721454.6,245.9,31.1,100.0,2
1785721456.9,248.2,31.1,100.0,2
1785721459.2,250.6,31.1,100.0,2
1785721461.6,252.9,31.200000000000003,100.0,2
1785721463.9,255.2,31.3,100.0,2
1785721466.2,257.5,31.400000000000002,100.0,2
1785721468.6,259.9,31.400000000000002,100.0,2
1785721470.9,262.2,31.400000000000002,100.0,2
1785721473.2,264.5,31.400000000000002,100.0,2
1785721475.5,266.8,31.5,100.0,2
1785721477.9,269.2,31.6,100.0,2
1785721480.2,271.5,31.700000000000003,100.0,2
1785721482.6,273.9,31.700000000000003,100.0,2
1785721484.9,276.2,31.700000000000003,100.0,2
1785721487.2,278.5,31.8,100.0,2
1785721489.6,280.9,31.700000000000003,100.0,2
1785721491.9,283.2,31.900000000000002,100.0,2
1785721494.2,285.5,31.900000000000002,100.0,2
1785721496.5,287.8,31.900000000000002,100.0,2
1785721498.9,290.2,31.900000000000002,100.0,2
1785721501.2,292.5,32.0,100.0,2
1785721503.5,294.8,32.1,100.0,2
1785721505.9,297.2,32.1,100.0,2
1785721508.2,299.5,32.1,100.0,2
1785721510.5,301.8,32.2,100.0,2
1785721512.9,304.2,32.2,100.0,2
1785721515.2,306.5,32.300000000000004,100.0,2
1785721517.5,308.8,32.300000000000004,100.0,2
1785721519.8,311.1,32.4,100.0,2
1785721522.2,313.5,32.5,100.0,2
1785721524.5,315.8,32.4,100.0,2
1785721526.8,318.1,32.5,100.0,2
1785721529.1,320.4,32.5,100.0,2
1785721531.5,322.8,32.5,100.0,2
1785721533.8,325.1,32.5,100.0,2
1785721536.1,327.4,32.7,100.0,2
1785721538.5,329.8,32.800000000000004,100.0,2
1785721540.8,332.1,32.800000000000004,100.0,2
1785721543.1,334.4,32.800000000000004,100.0,2
1785721545.4,336.7,32.800000000000004,100.0,2
1785721547.8,339.1,32.800000000000004,100.0,2
1785721550.1,341.4,32.9,100.0,2
1785721552.4,343.7,33.0,100.0,2
1785721554.7,346.0,33.0,100.0,2
1785721557.1,348.4,33.2,100.0,2
1785721559.4,350.7,33.1,100.0,2
1785721561.7,353.0,33.2,100.0,2
1785721564.0,355.4,33.2,100.0,2
1785721566.4,357.7,33.300000000000004,100.0,2
1785721568.7,360.0,33.300000000000004,100.0,2
1785721571.0,362.4,33.300000000000004,100.0,2
1785721573.4,364.7,33.300000000000004,100.0,2
1785721575.7,367.0,33.4,100.0,2
1785721578.0,369.3,33.4,100.0,2
1785721580.4,371.7,33.6,100.0,2
1785721582.7,374.0,33.6,100.0,2
1785721585.0,376.3,33.6,100.0,2
1785721587.3,378.6,33.7,100.0,2
1785721589.7,381.0,33.800000000000004,100.0,2
1785721592.0,383.3,33.9,100.0,2
1785721594.4,385.7,33.800000000000004,100.0,2
1785721596.7,388.0,33.9,100.0,2
1785721599.0,390.3,34.0,100.0,2
1785721601.3,392.6,34.1,100.0,2
1785721603.7,395.0,33.9,100.0,2
1785721606.0,397.3,34.0,100.0,2
1785721608.3,399.6,34.1,100.0,2
1785721610.7,402.0,34.1,100.0,2
1785721613.0,404.3,34.1,100.0,2
1785721615.3,406.6,34.2,100.0,2
1785721617.7,409.0,34.300000000000004,100.0,2
1785721620.0,411.3,34.300000000000004,100.0,2
1785721622.3,413.6,34.300000000000004,100.0,2
1785721624.7,416.0,34.300000000000004,100.0,2
1785721627.0,418.3,34.4,100.0,2
1785721629.3,420.6,34.5,100.0,2
1785721631.7,423.0,34.6,100.0,2
1785721634.0,425.3,34.6,100.0,2
1785721636.3,427.6,34.6,100.0,2
1785721638.7,430.0,34.6,100.0,2
1785721641.0,432.3,34.7,100.0,2
1785721643.4,434.7,34.800000000000004,100.0,2
1785721645.7,437.0,34.7,100.0,2
1785721648.0,439.3,34.9,100.0,2
1785721650.4,441.7,34.9,100.0,2
1785721652.7,444.0,34.9,100.0,2
1785721655.0,446.3,35.0,100.0,2
1785721657.3,448.6,35.1,100.0,2
1785721659.6,450.9,35.1,100.0,2
1785721662.0,453.3,35.1,100.0,2
1785721664.3,455.6,35.1,100.0,2
1785721666.6,457.9,35.2,100.0,2
1785721668.9,460.2,35.2,100.0,2
1785721671.3,462.6,35.300000000000004,100.0,2
1785721673.6,464.9,35.4,100.0,2
1785721675.9,467.2,35.4,100.0,2
1785721678.2,469.6,35.300000000000004,100.0,2
1785721680.6,471.9,35.4,100.0,2
1785721682.9,474.2,35.5,100.0,2
1785721685.2,476.5,35.5,100.0,2
1785721687.6,478.9,35.6,100.0,2
1785721689.9,481.2,35.7,100.0,2
1785721692.2,483.5,35.6,100.0,2
1785721694.6,485.9,35.7,100.0,2
1785721696.9,488.2,35.7,100.0,2
1785721699.2,490.5,35.7,100.0,2
1785721701.6,492.9,35.800000000000004,100.0,2
1785721703.9,495.2,35.800000000000004,100.0,2
1785721706.2,497.5,35.9,100.0,2
1785721708.6,499.9,35.9,100.0,2
1785721710.9,502.2,36.0,100.0,2
1785721713.2,504.5,36.0,100.0,2
1785721715.6,506.9,36.0,100.0,2
1785721717.9,509.2,36.0,100.0,2
1785721720.2,511.5,36.2,100.0,2
1785721722.6,513.9,36.2,100.0,2
1785721724.9,516.2,36.2,100.0,2
1785721727.2,518.5,36.2,100.0,2
1785721729.6,520.9,36.4,100.0,2
1785721731.9,523.2,36.4,100.0,2
1785721734.2,525.5,36.5,100.0,2
1785721736.5,527.8,36.4,100.0,2
1785721738.9,530.2,36.5,100.0,2
1785721741.2,532.5,36.5,100.0,2
1785721743.5,534.8,36.6,100.0,2
1785721745.9,537.2,36.6,100.0,2
1785721748.2,539.5,36.7,100.0,2
1785721750.5,541.8,36.800000000000004,100.0,2
1785721752.9,544.2,36.800000000000004,100.0,2
1785721755.2,546.5,36.7,100.0,2
1785721757.5,548.8,36.800000000000004,100.0,2
1785721759.9,551.2,36.9,100.0,2
1785721762.2,553.5,36.9,100.0,2
1785721764.5,555.8,37.1,100.0,2
1785721766.8,558.1,36.9,100.0,2
1785721769.2,560.5,37.1,100.0,2
1785721771.5,562.8,37.0,100.0,2
1785721773.8,565.1,37.2,100.0,2
1785721776.2,567.5,37.2,100.0,2
1785721778.5,569.8,37.2,100.0,2
1785721780.8,572.1,37.1,100.0,2
1785721783.2,574.5,37.2,100.0,2
1785721785.5,576.8,37.300000000000004,100.0,2
1785721787.8,579.1,37.4,100.0,2
1785721790.1,581.4,37.4,100.0,2
1785721792.4,583.7,37.4,100.0,2
1785721794.8,586.1,37.4,100.0,2
1785721797.1,588.4,37.5,100.0,2
1785721799.4,590.7,37.5,100.0,2
1785721801.8,593.1,37.6,100.0,2
1785721804.1,595.4,37.7,100.0,2
1785721806.4,597.7,37.800000000000004,100.0,2
1785721808.8,600.1,37.800000000000004,100.0,2
1785721811.1,602.4,37.800000000000004,100.0,2
1785721813.4,604.7,37.800000000000004,100.0,2
1785721815.7,607.1,37.800000000000004,100.0,2
1785721818.1,609.4,37.800000000000004,100.0,2
1785721820.4,611.7,38.0,100.0,2
1785721822.8,614.1,38.0,100.0,2
1785721825.1,616.4,38.1,100.0,2
1785721827.4,618.7,38.1,100.0,2
1785721829.7,621.0,38.1,100.0,2
1785721832.1,623.4,38.1,100.0,2
1785721834.4,625.7,38.2,100.0,2
1785721836.7,628.1,38.300000000000004,100.0,2
1785721839.1,630.4,38.300000000000004,100.0,2
1785721841.4,632.7,38.400000000000006,100.0,2
1785721843.7,635.0,38.400000000000006,100.0,2
1785721846.0,637.4,38.400000000000006,100.0,2
1785721848.4,639.7,38.5,100.0,2
1785721850.7,642.0,38.5,100.0,2
1785721853.0,644.3,38.5,100.0,2
1785721855.4,646.7,38.5,100.0,2
1785721857.7,649.0,38.6,100.0,2
1785721860.1,651.4,38.7,100.0,2
1785721862.4,653.7,38.6,100.0,2
1785721864.7,656.0,38.800000000000004,100.0,2
1785721867.0,658.3,38.800000000000004,100.0,2
1785721869.4,660.7,38.800000000000004,100.0,2
1785721871.7,663.0,38.800000000000004,100.0,2
1785721874.0,665.3,38.900000000000006,100.0,2
1785721876.4,667.7,39.0,100.0,2
1785721878.7,670.0,39.0,100.0,2
1785721881.0,672.3,39.0,100.0,2
1785721883.4,674.7,39.0,100.0,2
1785721885.7,677.0,39.1,100.0,2
1785721888.1,679.4,39.2,100.0,2
1785721890.4,681.7,39.2,100.0,2
1785721892.7,684.0,39.2,100.0,2
1785721895.0,686.3,39.2,100.0,2
1785721897.4,688.7,39.300000000000004,100.0,2
1785721899.7,691.0,39.300000000000004,100.0,2
1785721902.0,693.3,39.400000000000006,100.0,2
1785721904.4,695.7,39.400000000000006,100.0,2
1785721906.7,698.0,39.400000000000006,100.0,2
1785721909.0,700.3,39.6,100.0,2
1785721911.4,702.7,39.6,100.0,2
1785721913.7,705.0,39.6,100.0,2
1785721916.0,707.3,39.5,100.0,2
1785721918.3,709.7,39.5,100.0,2
1785721920.7,712.0,39.7,100.0,2
1785721923.0,714.3,39.7,100.0,2
1785721925.3,716.6,39.800000000000004,100.0,2
1785721927.6,718.9,39.900000000000006,100.0,2
1785721930.0,721.3,39.900000000000006,100.0,2
1785721932.3,723.6,40.0,100.0,2
1785721934.6,725.9,39.900000000000006,100.0,2
1785721936.9,728.2,40.0,100.0,2
1785721939.2,730.5,40.0,100.0,2
1785721941.6,732.9,40.0,100.0,2
1785721943.9,735.2,40.1,100.0,2
1785721946.2,737.5,40.1,100.0,2
1785721948.6,739.9,40.1,100.0,2
1785721950.9,742.2,40.2,100.0,2
1785721953.2,744.6,40.2,100.0,2
1785721955.6,746.9,40.2,100.0,2
1785721957.9,749.2,40.300000000000004,100.0,2
1785721960.2,751.5,40.300000000000004,100.0,2
1785721962.5,753.9,40.6,0.0,2
1785721964.9,756.2,40.5,0.0,2
1785721967.2,758.5,40.5,0.0,2
1785721969.5,760.8,40.5,0.0,2
1785721971.9,763.2,40.6,0.0,2
1785721974.3,765.6,40.6,0.0,2
1785721976.6,767.9,40.6,0.0,2
1785721978.9,770.2,40.7,0.0,2
1785721981.2,772.5,40.7,0.0,2
1785721983.6,774.9,40.7,0.0,2
1785721985.9,777.2,40.800000000000004,0.0,2
1785721988.2,779.5,40.800000000000004,0.0,2
1785721990.5,781.8,40.900000000000006,0.0,2
1785721992.9,784.2,40.900000000000006,0.0,2
1785721995.2,786.5,40.800000000000004,0.0,2
1785721997.5,788.8,40.900000000000006,0.0,2
1785721999.8,791.1,41.0,0.0,2
1785722002.2,793.5,40.900000000000006,0.0,2
1785722004.5,795.8,41.0,0.0,2
1785722006.8,798.1,41.0,0.0,2
1785722009.2,800.5,41.0,0.0,2
1785722011.5,802.8,41.1,0.0,2
1785722013.8,805.1,41.2,0.0,2
1785722016.2,807.5,41.1,0.0,2
1785722018.5,809.8,41.1,0.0,2
1785722020.9,812.2,41.1,0.0,2
1785722023.2,814.5,41.300000000000004,0.0,2
1785722025.6,816.9,41.2,0.0,2
1785722027.9,819.2,41.300000000000004,0.0,2
1785722030.3,821.6,41.2,0.0,2
1785722032.6,823.9,41.2,0.0,2
1785722034.9,826.2,41.2,0.0,2
1785722037.3,828.6,41.300000000000004,0.0,2
1785722039.6,830.9,41.2,0.0,2
1785722041.9,833.2,41.2,0.0,2
1785722044.3,835.6,41.300000000000004,0.0,2
1785722046.6,837.9,41.300000000000004,0.0,2
1785722048.9,840.2,41.2,0.0,2
1785722051.3,842.6,41.300000000000004,0.0,2
1785722053.6,844.9,41.300000000000004,0.0,2
1785722055.9,847.2,41.2,0.0,2
1785722058.3,849.6,41.2,0.0,2
1785722060.6,851.9,41.2,0.0,2
1785722062.9,854.2,41.300000000000004,0.0,2
1785722065.3,856.6,41.300000000000004,0.0,2
1785722067.6,858.9,41.300000000000004,0.0,2
1785722069.9,861.2,41.2,0.0,2
1785722072.2,863.5,41.2,0.0,2
1785722074.6,865.9,41.300000000000004,0.0,2
1785722076.9,868.2,41.2,0.0,2
1785722079.2,870.5,41.2,0.0,2
1785722081.6,872.9,41.300000000000004,0.0,2
1785722083.9,875.2,41.2,0.0,2
1785722086.2,877.5,41.300000000000004,0.0,2
1785722088.6,879.9,41.400000000000006,0.0,2
1785722090.9,882.2,41.2,0.0,2
1785722093.2,884.5,41.2,0.0,2
1785722095.5,886.8,41.2,0.0,2
1785722097.8,889.2,41.2,0.0,2
1785722100.2,891.5,41.300000000000004,0.0,2
1785722102.5,893.9,41.2,0.0,2
1785722104.9,896.2,41.2,0.0,2
1785722107.2,898.5,41.2,0.0,2
1785722109.5,900.8,41.2,0.0,2
1785722111.8,903.1,41.2,0.0,2
1785722114.2,905.5,41.2,0.0,2
1785722116.5,907.8,41.1,0.0,2
1785722118.8,910.1,41.2,0.0,2
1785722121.1,912.5,41.1,0.0,2
1785722123.5,914.8,41.2,0.0,2
1785722125.8,917.1,41.1,0.0,2
1785722128.1,919.5,41.2,0.0,2
1785722130.5,921.8,41.2,0.0,2
1785722132.8,924.1,41.1,0.0,2
1785722135.2,926.5,41.1,0.0,2
1785722137.5,928.8,41.2,0.0,2
1785722139.8,931.1,41.1,0.0,2
1785722142.2,933.5,41.1,0.0,2
1785722144.5,935.8,41.1,0.0,2
1785722146.8,938.1,41.1,0.0,2
1785722149.1,940.5,41.1,0.0,2
1785722151.5,942.8,41.1,0.0,2
1785722153.8,945.1,41.1,0.0,2
1785722156.1,947.4,41.0,0.0,2
1785722158.4,949.7,41.0,0.0,2
1785722160.7,952.1,41.0,0.0,2
1785722163.1,954.4,41.1,0.0,2
1785722165.4,956.7,41.1,0.0,2
1785722167.7,959.0,40.900000000000006,0.0,2
1785722170.1,961.4,41.1,0.0,2
1785722172.4,963.7,41.0,0.0,2
1785722174.7,966.0,41.1,0.0,2
1785722177.1,968.4,41.0,0.0,2
1785722179.4,970.7,41.0,0.0,2
1785722181.7,973.0,40.900000000000006,0.0,2
1785722184.0,975.3,40.800000000000004,0.0,2
1785722186.4,977.7,40.900000000000006,0.0,2
1785722188.7,980.0,41.1,0.0,2
1785722191.0,982.3,40.900000000000006,0.0,2
1785722193.3,984.6,41.0,0.0,2
1785722195.7,987.0,40.900000000000006,0.0,2
1785722198.0,989.3,40.900000000000006,0.0,2
1785722200.3,991.6,40.800000000000004,0.0,2
1785722202.7,994.0,40.800000000000004,0.0,2
1785722205.0,996.3,40.7,0.0,2
1785722207.3,998.6,40.7,0.0,2
1785722209.6,1000.9,40.7,0.0,2
1785722212.0,1003.3,40.900000000000006,0.0,2
1785722214.3,1005.6,40.800000000000004,0.0,2
1785722216.6,1008.0,40.800000000000004,0.0,2
1785722219.0,1010.3,40.800000000000004,0.0,2
1785722221.3,1012.6,40.800000000000004,0.0,2
1785722223.6,1015.0,40.7,0.0,2
1785722226.0,1017.3,40.7,0.0,2
1785722228.3,1019.6,40.900000000000006,0.0,2
1785722230.6,1021.9,40.7,0.0,2
1785722232.9,1024.2,40.7,0.0,2
1785722235.3,1026.6,40.800000000000004,0.0,2
1785722237.6,1028.9,40.7,0.0,2
1785722239.9,1031.2,40.800000000000004,0.0,2
1785722242.2,1033.5,40.7,0.0,2
1785722244.6,1035.9,40.7,0.0,2
1785722246.9,1038.2,40.6,0.0,2
1785722249.2,1040.5,40.800000000000004,0.0,2
1785722251.5,1042.8,40.7,0.0,2
1785722253.8,1045.1,40.5,0.0,2
1785722256.2,1047.5,40.7,0.0,2
1785722258.5,1049.8,40.6,0.0,2
1785722260.9,1052.2,40.5,0.0,2
1785722263.2,1054.5,40.6,0.0,2
1785722265.5,1056.8,40.6,0.0,2
1785722267.8,1059.1,40.5,0.0,2
1785722270.2,1061.5,40.6,0.0,2
1785722272.5,1063.8,40.5,0.0,2
1785722274.9,1066.2,40.6,0.0,2
1785722277.2,1068.5,40.6,0.0,2
1785722279.5,1070.8,40.5,0.0,2
1785722281.8,1073.1,40.400000000000006,0.0,2
1785722284.2,1075.5,40.400000000000006,0.0,2
1785722286.5,1077.8,40.5,0.0,2
1785722288.8,1080.1,40.400000000000006,0.0,2
1785722291.1,1082.4,40.5,0.0,2
1785722293.5,1084.8,40.5,0.0,2
1785722295.8,1087.1,40.5,0.0,2
1785722298.1,1089.4,40.5,0.0,2
1785722300.5,1091.8,40.400000000000006,0.0,2
1785722302.8,1094.1,40.400000000000006,0.0,2
1785722305.2,1096.5,40.5,0.0,2
1785722307.5,1098.8,40.400000000000006,0.0,2
1785722309.8,1101.1,40.400000000000006,0.0,2
1785722312.2,1103.5,40.400000000000006,0.0,2
1785722314.5,1105.8,40.400000000000006,0.0,2
1785722316.8,1108.1,40.300000000000004,0.0,2
1785722319.2,1110.5,40.400000000000006,0.0,2
1785722321.5,1112.8,40.400000000000006,0.0,2
1785722323.9,1115.2,40.5,0.0,2
1785722326.2,1117.5,40.300000000000004,0.0,2
1785722328.6,1119.9,40.300000000000004,0.0,2
1785722330.9,1122.2,40.2,0.0,2
1785722333.2,1124.6,40.300000000000004,0.0,2
1785722335.6,1126.9,40.2,0.0,2
1785722337.9,1129.2,40.300000000000004,0.0,2
1785722340.3,1131.6,40.300000000000004,0.0,2
1785722342.6,1133.9,40.2,0.0,2
1785722344.9,1136.2,40.2,0.0,2
1785722347.3,1138.6,40.300000000000004,0.0,2
1785722349.6,1140.9,40.400000000000006,0.0,2
1785722351.9,1143.3,40.1,0.0,2
1785722354.3,1145.6,40.1,0.0,2
1785722356.6,1147.9,40.300000000000004,0.0,2
1785722359.0,1150.3,40.1,0.0,2
1785722361.4,1152.7,40.2,0.0,2
1785722363.7,1155.0,40.1,0.0,2
1785722366.0,1157.3,40.1,0.0,2
1785722368.4,1159.7,40.1,0.0,2
1785722370.7,1162.0,40.2,0.0,2
1785722373.1,1164.4,40.1,0.0,2
1785722375.4,1166.7,40.1,0.0,2
1785722377.8,1169.1,40.2,0.0,2
1785722380.1,1171.4,40.0,0.0,2
1785722382.5,1173.8,40.1,0.0,2
1785722384.8,1176.1,40.1,0.0,2
1785722387.2,1178.5,40.1,0.0,2
1785722389.5,1180.8,40.1,0.0,2
1785722391.9,1183.2,40.1,0.0,2
1785722394.2,1185.5,40.1,0.0,2
1785722396.6,1187.9,40.0,0.0,2
1785722399.0,1190.3,40.0,0.0,2
1785722401.3,1192.6,39.900000000000006,0.0,2
1785722403.7,1195.0,40.0,0.0,2
1785722406.1,1197.4,40.0,0.0,2
1785722408.4,1199.7,40.1,0.0,2
1785722410.7,1202.1,40.0,0.0,2
1785722413.1,1204.4,39.900000000000006,0.0,2
1785722415.5,1206.8,39.900000000000006,0.0,2
1785722417.8,1209.1,40.0,0.0,2
1785722420.2,1211.5,39.900000000000006,0.0,2
1785722422.6,1213.9,39.900000000000006,0.0,2
1785722425.0,1216.3,39.900000000000006,0.0,2
1785722427.3,1218.6,40.0,0.0,2
1785722429.7,1221.0,39.900000000000006,0.0,2
1785722432.0,1223.3,40.1,0.0,2
1785722434.4,1225.7,39.900000000000006,0.0,2
1785722436.7,1228.0,39.900000000000006,0.0,2
1785722439.0,1230.3,39.800000000000004,0.0,2
1785722441.4,1232.7,39.800000000000004,0.0,2
1785722443.8,1235.1,39.7,0.0,2
1785722446.1,1237.4,39.900000000000006,0.0,2
1785722448.4,1239.7,39.900000000000006,0.0,2
1785722450.8,1242.1,39.900000000000006,0.0,2
1785722453.1,1244.4,39.900000000000006,0.0,2
1785722455.5,1246.8,39.800000000000004,0.0,2
1785722457.8,1249.1,39.800000000000004,0.0,2
1785722460.1,1251.4,39.900000000000006,0.0,2
1785722462.5,1253.8,39.800000000000004,0.0,2
1785722464.8,1256.1,39.800000000000004,0.0,2
1785722467.2,1258.5,39.800000000000004,0.0,2
1785722469.5,1260.8,39.800000000000004,0.0,2
1785722471.8,1263.1,39.7,0.0,2
1785722474.2,1265.5,39.900000000000006,0.0,2
1785722476.5,1267.8,39.900000000000006,0.0,2
1785722478.9,1270.2,39.7,0.0,2
1785722481.2,1272.5,39.7,0.0,2
1785722483.6,1274.9,39.7,0.0,2
1785722485.9,1277.2,39.800000000000004,0.0,2
1785722488.3,1279.6,39.6,0.0,2
1785722490.6,1281.9,39.7,0.0,2
1785722492.9,1284.2,39.7,0.0,2
1785722495.3,1286.6,39.7,0.0,2
1785722497.6,1288.9,39.7,0.0,2
1785722499.9,1291.2,39.7,0.0,2
1785722502.3,1293.6,39.7,0.0,2
1785722504.6,1295.9,39.6,0.0,2
1785722506.9,1298.2,39.6,0.0,2
1785722509.2,1300.6,39.6,0.0,2
1785722511.6,1302.9,39.6,0.0,2
1785722513.9,1305.2,39.5,0.0,2
1785722516.3,1307.6,39.6,0.0,2
1785722518.6,1309.9,39.5,0.0,2
1785722520.9,1312.3,39.7,0.0,2
1785722523.3,1314.6,39.5,100.0,2
1785722525.7,1317.0,39.5,100.0,2
1785722528.0,1319.3,39.5,100.0,2
1785722530.3,1321.6,39.5,100.0,2
1785722532.7,1324.0,39.5,100.0,2
1785722535.1,1326.4,39.5,100.0,2
1785722537.4,1328.7,39.5,100.0,2
1785722539.8,1331.1,39.6,100.0,2
1785722542.1,1333.4,39.5,100.0,2
1785722544.4,1335.7,39.5,100.0,2
1785722546.8,1338.1,39.400000000000006,100.0,2
1785722549.2,1340.5,39.400000000000006,100.0,2
1785722551.5,1342.8,39.5,100.0,2
1785722553.9,1345.2,39.5,100.0,2
1785722556.2,1347.5,39.5,100.0,2
1785722558.6,1349.9,39.5,100.0,2
1785722560.9,1352.2,39.5,100.0,2
1785722563.3,1354.6,39.5,100.0,2
1785722565.6,1356.9,39.5,100.0,2
1785722568.0,1359.3,39.6,100.0,2
1785722570.3,1361.7,39.5,100.0,2
1785722572.7,1364.0,39.5,100.0,2
1785722575.1,1366.4,39.5,100.0,2
1785722577.4,1368.7,39.6,100.0,2
1785722579.8,1371.1,39.6,100.0,2
1785722582.2,1373.5,39.6,100.0,2
1785722584.5,1375.8,39.5,100.0,2
1785722586.8,1378.1,39.6,100.0,2
1785722589.2,1380.5,39.5,100.0,2
1785722591.5,1382.8,39.800000000000004,100.0,2
1785722593.8,1385.2,39.7,100.0,2
1785722596.2,1387.5,39.800000000000004,100.0,2
1785722598.5,1389.8,39.7,100.0,2
1785722600.9,1392.2,39.7,100.0,2
1785722603.2,1394.5,39.800000000000004,100.0,2
1785722605.5,1396.8,39.800000000000004,100.0,2
1785722607.9,1399.2,39.7,100.0,2
1785722610.2,1401.5,39.900000000000006,100.0,2
1785722612.6,1403.9,39.900000000000006,100.0,2
1785722614.9,1406.2,39.900000000000006,100.0,2
1785722617.2,1408.5,39.900000000000006,100.0,2
1785722619.6,1410.9,40.0,100.0,2
1785722621.9,1413.2,40.0,100.0,2
1785722624.2,1415.5,40.0,100.0,2
1785722626.6,1417.9,40.0,100.0,2
1785722628.9,1420.2,40.1,100.0,2
1785722631.3,1422.6,40.0,100.0,2
1785722633.6,1424.9,40.2,100.0,2
1785722635.9,1427.2,40.1,100.0,2
1785722638.3,1429.6,40.2,100.0,2
1785722640.6,1431.9,40.2,100.0,2
1785722643.0,1434.3,40.2,100.0,2
1785722645.3,1436.6,40.300000000000004,100.0,2
1785722647.6,1439.0,40.300000000000004,100.0,2
